,date,close,high,low,open,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,sentiment
0,2020-01-02,72.40049743652344,72.4607608758153,71.15665916677409,71.40976266924919,135480400,AAPL,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,72.40049743652344,72.40049743652344,0.0
0,2020-01-02,69.26617431640625,69.28164155166229,68.46174235382436,68.90263232452791,5639200,ABBV,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,69.26617431640625,69.26617431640625,0.0
0,2020-01-02,49.099998474121094,49.25,46.630001068115234,46.86000061035156,80331100,AMD,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,49.099998474121094,49.099998474121094,0.0
0,2020-01-02,94.90049743652344,94.90049743652344,93.2074966430664,93.75,80580000,AMZN,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,94.90049743652344,94.90049743652344,0.0
0,2020-01-02,27.677492141723633,27.68693711056103,27.242229398732174,27.41393035181519,20329000,AVGO,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,27.677492141723633,27.677492141723633,0.0
0,2020-01-02,30.587556838989258,30.604721966630358,30.28717529005332,30.338667399063286,37614200,BAC,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,30.587556838989258,30.587556838989258,0.0
0,2020-01-02,132.5647735595703,132.58239039256384,130.31910439147237,131.21737474625283,3311900,CAT,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,132.5647735595703,132.5647735595703,0.0
0,2020-01-02,266.1340026855469,268.9552079455467,265.6866354800857,268.480451479811,2103600,COST,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,266.1340026855469,266.1340026855469,0.0
0,2020-01-02,40.254215240478516,40.254215240478516,39.80528586526037,39.95493004745584,16708100,CSCO,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,40.254215240478516,40.254215240478516,0.0
0,2020-01-02,92.01773071289062,92.16928523220628,91.51759039256721,91.54790245271721,5205000,CVX,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,92.01773071289062,92.01773071289062,0.0
0,2020-01-02,57.74748611450195,57.89270254929655,54.35911992495522,54.35911992495522,17540015,GE,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,57.74748611450195,57.74748611450195,0.0
0,2020-01-02,67.81175994873047,67.84994437642308,66.53127248389157,66.53127248389157,28132000,GOOG,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,67.81175994873047,67.81175994873047,0.0
0,2020-01-02,67.87303161621094,67.87303161621094,66.77262930429765,66.86784303993142,27278000,GOOGL,3,0.0,73.04398041247448,71.05314940930286,0.0,-66.66666666666667,100.0,67.87303161621094,67.87303161621094,0.0
