,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,sentiment,VIX,TNX,SPY,QQQ,XLK
182,2020-09-22,100.04,101.5,98.09,101.11,7541331.0,QCOM,182,0.977653190110388,108.14231459508937,96.6016854049106,56.56732897650226,-37.134073918814536,0.4591816288627758,101.43333333333334,93.283,0.0,-0.03311735253974313,-0.010432234049583933,0.010184626562350196,0.018578700410732285,0.015830555406271207
182,2020-09-22,74.23,74.53,73.46,74.14,5007637.0,SBUX,182,1.3507856412194457,78.45662882087771,72.45837117912231,55.07514891255108,16.47957032896683,5.184938232290104,73.387,69.67866666666667,0.0,-0.03311735253974313,-0.010432234049583933,0.010184626562350196,0.018578700410732285,0.015830555406271207
182,2020-09-22,107.39,108.32,106.43,108.11,5261882.0,TMUS,182,-0.21531328408538286,114.2529049528463,105.09909504715371,52.703073751289956,-105.65834717316541,0.9187860908374564,110.10033333333334,106.29966666666665,0.0,-0.03311735253974313,-0.010432234049583933,0.010184626562350196,0.018578700410732285,0.015830555406271207
182,2020-09-22,143.2,145.92,139.2,141.41,240916461.0,TSLA,182,6.778397635019189,167.45400400565853,114.63399599434149,57.48142538263811,45.606312292358695,11.731245178631017,133.73733333333334,114.68016666666668,0.0,-0.03311735253974313,-0.010432234049583933,0.010184626562350196,0.018578700410732285,0.015830555406271207
182,2020-09-22,117.63,118.88,116.14,118.73,3771100.0,TXN,182,0.3526355962342649,125.2679785774676,115.2570214225324,53.6053355448388,-68.44237565727076,3.1275764149709886,119.71366666666668,115.52233333333332,0.0,-0.03311735253974313,-0.010432234049583933,0.010184626562350196,0.018578700410732285,0.015830555406271207
182,2020-09-22,263.66,268.0,260.38,267.58,931034.0,VRTX,182,-2.1689550837776324,281.53917363463466,254.6028263653654,48.35662619879397,-50.240180091946364,11.616450483937218,268.46433333333334,277.114,0.0,-0.03311735253974313,-0.010432234049583933,0.010184626562350196,0.018578700410732285,0.015830555406271207
183,2020-09-23,108.38,108.85,103.67,104.01,164847647.0,AAPL,183,-1.4216770258986742,130.40658434229488,98.50641565770515,49.12085976620744,-107.09481959335052,23.334401059055857,114.56466666666667,105.25583333333334,-0.9124843208119273,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,486.88,488.0,468.2301,470.39,3180053.0,ADBE,183,1.1120618130133835,537.9238551090889,447.4331448909113,51.53295273899555,-23.860902600035203,3.9745473438122674,482.8693333333333,463.1816666666667,-0.700739961117506,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,104.45,105.12,101.98,102.27,3610966.0,ADI,183,-0.7789814002589566,110.26573896127046,101.08426103872954,46.24513210072531,-129.0106154580153,11.649985501414378,105.98,106.25716666666668,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,117.68,118.22,114.17,114.48,2001966.0,ADP,183,-1.6246824387169312,127.05740940434379,115.34859059565622,41.23374642527597,-222.5115774837091,21.52115541037878,121.883,124.35183333333333,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,208.42,210.05,203.52,204.45,2559581.0,AMGN,183,0.1065792047636478,216.4052051648315,201.38979483516846,49.60773590454413,-13.014754684229539,6.7904618222439055,206.79666666666665,207.953,-0.019053202122449875,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,156.02,156.35,149.62,149.99,120512460.0,AMZN,183,-2.8342893540329612,179.95558168439462,142.48441831560532,47.85193945662477,-102.855924978687,7.019101009543878,161.58399999999997,157.476,-0.9570533903315663,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,32.08,32.17,31.18,31.31,18928950.0,AVGO,183,0.6375969359108353,33.18931678668044,29.858683213319562,56.23535922847531,45.65241656434839,16.460858050922962,30.746666666666666,29.352833333333333,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,1661.17,1662.14,1603.88,1608.52,324655.0,BKNG,183,-31.428601295359158,1990.0827444278234,1601.2982555721765,42.685466749783835,-167.92079069718744,26.717684073776148,1783.394,1727.7521666666667,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,36.6,36.74,35.84,35.93,23120023.0,CMCSA,183,0.4722642297626223,36.897484167423194,34.38851583257681,56.556046855702,104.52293621683486,9.67407303797891,35.233666666666664,34.19949999999999,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,320.06,320.29,316.44,316.96,3957703.0,COST,183,0.8463137571475841,326.4746194301028,307.1893805698972,55.96665864432094,46.18227413713598,9.471457795551585,315.59866666666665,307.3375,-0.9124843208119273,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,33.17,33.31,32.28,32.37,29281085.0,CSCO,183,-1.0359889317598743,36.4442734936154,32.2957265063846,35.35908250506138,-146.87159728620492,50.05254080985861,34.974333333333334,37.22483333333333,0.8668522872030735,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,51.56,52.03,51.14,51.22,9559702.0,GILD,183,-0.8436725857261038,54.29856055691579,50.97843944308421,39.97994751669886,-135.03374528880727,19.866843872206445,53.15,56.358666666666664,-0.8722173273563385,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,72.01,72.06,69.56,69.87,42656100.0,GOOGL,183,-1.5313185289956834,85.37664354448059,68.49735645551941,42.8884791800548,-157.04083849245103,26.023604723755238,76.89166666666667,75.77816666666666,-0.9124843208119273,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,136.83,138.16,133.05,133.86,2926424.0,HON,183,1.0714947224221874,145.6558960318198,134.89410396818022,50.24678545749855,-63.673245468501435,18.448345315338905,138.16666666666666,131.99033333333333,-0.019053202122449875,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,44.72,45.0,43.67,43.81,35195208.0,INTC,183,-0.2617107035285855,46.2829969029569,43.377003097043094,42.66447629123071,-50.55677477037977,9.2377022908162,44.532,46.720666666666666,-0.5926942899823189,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,304.52,305.08,292.6,294.41,1644270.0,INTU,183,-2.964624350181566,347.0515831667043,283.31141683329577,47.918212389067904,-75.69189535288906,13.903241891822471,311.70233333333334,301.15,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,225.21,225.4,218.39,219.14,2179287.0,ISRG,183,-2.627689179359578,256.5629631814348,213.36003681856528,48.31302152415889,-128.29811477814695,5.334114125342556,233.50933333333333,223.64083333333335,0.8349103480577469,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,48.06,48.58,47.32,47.39,9252097.0,MDLZ,183,-0.1213458676853918,51.51586825611056,47.821131743889445,46.83352050653546,-173.16678944880044,29.507913346720905,49.51933333333333,48.0035,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,253.29,256.0,246.24,247.1,21794658.0,META,183,-4.148696458122345,309.16832518940754,236.2556748105924,47.14848093207937,-110.74136468217974,11.328004151783471,269.6843333333333,255.463,0.11232134886085987,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,198.49,198.68,190.98,191.51,35913236.0,MSFT,183,-2.6785645451523408,223.2449983348677,182.43900166513234,47.24260735700208,-91.00336811578262,17.45592435486139,202.48933333333335,200.33783333333332,0.9028648342937231,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,49.1,49.1,46.9,47.06,41394990.0,NFLX,183,-0.6462832635728475,56.15089688990091,44.7891031100991,47.35252847794493,-76.44907589461255,14.36956590117573,49.873,49.78,-0.9124843208119273,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,12.54,12.69,12.04,12.09,672709600.0,NVDA,183,0.1290713019537737,13.887724899662203,11.5472751003378,53.32744338324043,-35.9163467367145,1.3586887736240778,12.514000000000001,11.448616666666664,0.9159737508744001,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,111.99,112.09,109.59,110.56,7340433.0,PEP,183,-1.035371259826718,120.01002535697076,109.62097464302927,44.663318342504674,-191.58632060255698,21.106640669375413,114.91733333333333,114.116,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,187.39,187.47,180.14,180.65,7860881.0,PYPL,183,-3.3094319088023383,213.68420126845777,168.87679873154227,48.938041075157436,-89.18548867543933,7.849347028163771,192.331,186.91850000000002,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,100.91,101.21,97.78,98.23,7636406.0,QCOM,183,0.6787726586635472,108.22006911790952,96.10093088209048,53.57725980990295,-80.1206485039001,1.8078817695163587,101.502,93.60916666666667,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,74.52,74.98,73.14,73.29,7244917.0,SBUX,183,1.0903710460394507,78.42973807719802,72.509261922802,53.44087254175532,8.071667870984852,8.287378759055278,73.50833333333334,69.8245,0.0,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,108.51,108.54,104.52,104.85,4182970.0,TMUS,183,-0.4843245573947854,114.3745219113833,104.36047808861669,48.48885314593859,-152.99623253535205,10.790484088327048,109.953,106.34833333333333,0.7873851805925369,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,135.05,137.38,125.29,126.79,289517829.0,TSLA,183,5.154078431633394,167.68708108769027,113.59091891230975,52.81852053073613,-24.902979642353372,3.9648602575602876,134.90933333333334,115.67183333333334,0.2588616609573364,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,119.11,119.11,115.36,115.74,7087274.0,TXN,183,0.057839924804753196,125.35085500377942,114.6171449962206,50.260629780001864,-112.87477954144653,6.7453833893663955,119.68866666666666,115.683,0.8349852561950684,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
183,2020-09-23,267.87,270.085,262.75,263.82,1045114.0,VRTX,183,-2.215953162394328,281.08233891616794,254.20666108383205,46.98461783949616,-48.15543365119958,6.4825986961992905,268.5296666666666,276.758,-0.8722173273563385,0.0640357138596499,0.018072326469014355,-0.023191106454470534,-0.030534717446822346,-0.031167917783517463
184,2020-09-24,102.12,107.05,101.95,105.08,175839103.0,AAPL,184,-1.6546952421649763,129.52916286490444,97.60683713509559,49.87907085788138,-112.96492697233688,26.92105144242391,114.40966666666667,105.534,-0.9124843208119273,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,466.93,471.425,460.27,467.67,3049223.0,ADBE,184,0.02947490182606316,532.8796168355716,446.3953831644284,51.064189127871956,-61.23742010017203,9.640419141227262,483.61300000000006,463.72099999999995,-0.700739961117506,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,101.81,103.93,101.33,102.44,2445804.0,ADI,184,-0.8812498526654196,109.87662388414088,100.81837611585914,46.47270030676869,-139.93661605411384,15.325557579713262,105.80066666666667,106.11583333333333,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,114.06,116.81,113.23,116.33,2173684.0,ADP,184,-1.7528976333196198,127.00292795799017,114.70407204200986,43.31379231860849,-194.47280126264272,24.840989690734673,121.65100000000001,124.09883333333332,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,204.08,204.53,200.4,202.54,2178410.0,AMGN,184,-0.27696637470319274,216.4409674019434,200.52303259805666,48.43696365583722,-79.97634388520542,15.11580967948122,206.80233333333334,208.03766666666667,-0.019053202122449875,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,148.89,153.47,148.25,150.99,113724160.0,AMZN,184,-2.943014219218668,178.69855477590772,141.63144522409232,48.422919746309574,-108.24524264564691,10.087005722691076,161.3466666666667,157.6935,-0.8139066249132156,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,31.19,31.85,31.09,31.4,15548100.0,AVGO,184,0.5688567438090644,33.09613641162802,30.093863588371978,56.520602562782464,36.71524126519711,14.688184495569526,30.811999999999998,29.412,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,1587.72,1649.63,1571.74,1620.4,427036.0,BKNG,184,-36.91291103819162,1993.6147329935302,1576.52226700647,43.52979058175754,-161.33044545823117,32.773242075773204,1778.24,1728.7050000000002,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,35.8,36.5,35.57,36.2,16851297.0,CMCSA,184,0.4636981768165356,36.94338041749638,34.46161958250362,57.50300672316101,89.25735416123501,5.364210559779728,35.29600000000001,34.28816666666667,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,317.3,319.45,311.15,319.14,6053298.0,COST,184,1.1176830951505963,326.65423385055675,307.2607661494432,57.136292402156116,16.18425799844105,3.45684331527007,315.9126666666667,308.01866666666666,-0.9124843208119273,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,32.13,32.27,31.79,32.0,33247485.0,CSCO,184,-1.0981195229715723,36.41015457920738,31.957845420792616,34.36927894192182,-182.27324049680053,54.43717634153427,34.68533333333333,37.106,0.8668522872030735,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,50.91,51.02,50.05,50.54,10201893.0,GILD,184,-0.9306856974316631,54.43514231469992,50.62385768530008,38.67230325320189,-193.60041623309007,30.270579609242187,52.99066666666667,56.1705,-0.8722173273563385,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,69.56,71.31,69.53,70.56,38107080.0,GOOGL,184,-1.6819145766846901,84.99552840094856,67.78147159905143,43.97321922341883,-148.29184656714676,26.16160982584914,76.75233333333334,75.78216666666667,-0.9124843208119273,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,133.46,135.65,132.22,133.83,2445515.0,HON,184,0.5831482276674365,146.0980176948502,133.8999823051498,50.219952395467985,-84.79143643986029,21.310349574603652,138.15500000000003,132.20083333333335,-0.019053202122449875,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,43.55,44.55,43.45,44.12,34752662.0,INTC,184,-0.2821223493690681,46.29194335193386,43.33305664806614,43.63329217003424,-66.31191158411846,12.068387657562937,44.531333333333336,46.567166666666665,-0.5926942899823189,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,294.16,301.85,291.53,297.95,1325451.0,INTU,184,-3.2399274419123003,345.4499038706009,281.6550961293991,49.07715093963042,-78.49556646066411,15.207971284917003,311.82599999999996,301.3578333333333,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,217.38,221.23,215.85,219.18,1379175.0,ISRG,184,-3.084737873897069,256.97817252271335,211.52982747728666,48.33157013723206,-142.7436057993353,9.585586695015238,233.22533333333334,224.12816666666666,0.8349103480577469,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,47.41,48.36,47.1,48.08,7032572.0,MDLZ,184,-0.18547755771891872,51.48663271561228,47.61236728438771,49.54431713106381,-159.81175863847344,32.098643218052906,49.507333333333335,48.068,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,244.6,250.3,243.73,247.61,21685019.0,META,184,-4.759582782209009,305.4505095108961,234.5774904891039,47.33218834206322,-119.51822571862971,14.627252764495175,269.34166666666664,255.8345,0.11232134886085987,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,190.81,196.27,190.19,194.0,34048585.0,MSFT,184,-2.7037027850030313,222.3603013539221,181.60969864607793,48.48273376996421,-90.08786974390816,18.9548330393945,202.31466666666668,200.34116666666665,0.9028648342937231,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,47.05,47.7,46.78,47.31,40449000.0,NFLX,184,-0.709965788888681,55.569347760450896,44.6266522395491,47.765711362251885,-90.65914698625272,15.164399078261386,49.865,49.81016666666667,-0.9124843208119273,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,12.03,12.53,11.98,12.31,754122400.0,NVDA,184,0.10686033342693868,13.880770150545736,11.512229849454265,54.48849876043314,-44.11498824805669,0.21956599262504267,12.544333333333334,11.496033333333335,0.9159737508744001,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,110.93,111.66,109.65,111.05,4800376.0,PEP,184,-1.1074498852350843,119.99048762093771,109.14451237906228,45.56885932612909,-164.38595202233492,21.106640669375405,114.77066666666666,114.11999999999999,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,179.21,183.92,178.65,181.22,7990178.0,PYPL,184,-3.3355202902714893,212.41343051539187,168.02956948460812,49.2011826411458,-96.47476922613589,10.633014320906776,192.028,187.05033333333333,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,97.18,100.64,97.04,99.67,7519555.0,QCOM,184,0.5517434252074338,108.17387925050093,95.86012074949906,54.81270966503719,-75.51147063858927,5.089311010324173,101.41366666666667,93.92699999999999,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,72.97,74.31,72.35,73.34,5310706.0,SBUX,184,0.8779052381331667,78.3595925359288,72.6354074640712,53.52479254537325,-6.589643860485971,2.0226672093309515,73.619,69.9695,0.0,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,104.09,107.88,104.03,106.34,4551109.0,TMUS,184,-0.5707086786104014,114.14321455229135,104.04878544770865,50.365393173376106,-132.51443273092377,13.16312033065088,109.80233333333334,106.45083333333334,0.7873851805925369,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,121.27,133.17,117.1,129.26,292109406.0,TSLA,184,4.019764655974683,167.4011665141945,112.44883348580554,53.47808828466636,-51.99683868906501,11.76625823233123,135.763,116.62633333333333,0.2588616609573364,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,114.85,118.45,114.85,117.05,3445660.0,TXN,184,-0.06928312661835889,125.17080809379684,114.30419190620316,51.62855490416952,-106.64625269815731,9.117652916617388,119.63300000000001,115.83433333333332,0.8349852561950684,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
184,2020-09-24,262.14,263.9,257.5,263.13,1599794.0,VRTX,184,-2.282564690106369,280.70377382251365,253.76922617748633,46.73290345690579,-107.02396891689524,16.784898974831002,268.27233333333334,276.305,-0.8722173273563385,-0.0024492545490231166,-0.01479288532154499,0.002665120320708203,0.0046569485150360634,0.005602774342768457
185,2020-09-25,105.28,109.17,104.54,109.03,158260959.0,AAPL,185,-1.5033029053071516,128.5914980499968,97.3095019500032,52.57785493344319,-76.75724740454982,19.551922010743077,114.32166666666667,105.88083333333334,-0.892425250262022,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,469.23,481.58,466.01,479.78,2829512.0,ADBE,185,0.1469977248390819,530.4243725416836,445.79662745831627,53.031939427361145,-30.8391160326359,1.4752426087148802,484.60499999999996,464.3871666666667,-0.700739961117506,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,101.61,103.33,100.6,103.17,2590110.0,ADI,185,-0.8930983882522838,109.5115168461846,100.67848315381539,47.460741210226125,-135.32674874847757,19.353445130569344,105.679,106.021,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,114.94,120.01,114.94,119.66,2615757.0,ADP,185,-1.567734213467574,126.52397973480404,114.69402026519597,46.81887445148206,-98.41686195142711,8.18678692168258,121.53933333333333,123.89799999999998,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,201.86,205.79,200.42,205.49,2924034.0,AMGN,185,-0.33898123092345145,215.8614455849527,200.34455441504733,50.31065558344222,-56.1433609760751,10.841897146416922,206.94166666666666,207.90266666666668,-0.019053202122449875,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,152.74,155.08,149.95,154.76,97006860.0,AMZN,185,-2.693918319630342,177.48156549968246,141.32443450031752,50.53516399432221,-79.57821439659365,5.705583967087638,161.237,157.8738333333333,-0.892425250262022,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,31.36,31.86,31.02,31.78,20407820.0,AVGO,185,0.5388311430386103,32.968500842269194,30.406499157730803,57.724111242679385,39.83249447418146,13.254924100465498,30.902333333333335,29.481666666666666,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,1605.11,1630.38,1582.53,1627.47,326998.0,BKNG,185,-40.22508659956384,1990.314029849068,1556.6809701509324,44.037329035229945,-146.6556550451023,32.773242075773204,1773.816,1728.688333333333,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,35.93,36.7,35.82,36.56,14540634.0,CMCSA,185,0.48042050416117377,37.04703072878712,34.48596927121288,58.743395179457984,108.60333895643106,8.22007166608006,35.369,34.373333333333335,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,313.38,316.17,308.44,315.08,7736331.0,COST,185,0.9936828065023633,326.48493299908534,307.08306700091464,54.35467160142616,-58.59127703274099,9.321241332122835,316.1236666666667,308.6086666666667,-0.9124843208119273,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,31.93,32.59,31.81,32.51,25991390.0,CSCO,185,-1.0935994147398134,36.23772034815554,31.80527965184446,36.88839936675984,-150.00440024641387,45.51936107493711,34.565000000000005,37.00383333333333,0.8668522872030735,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,50.42,50.75,50.15,50.54,7937738.0,GILD,185,-0.9882522570076588,54.52292476906985,50.322075230930146,38.672303253201896,-182.94573643410834,30.270579609242187,52.849000000000004,55.994,-0.8722173273563385,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,70.67,71.7,69.8,71.36,35399340.0,GOOGL,185,-1.7169181849759525,84.54699935114041,67.2900006488596,45.22111773554795,-127.62218150544065,22.97359097373785,76.624,75.77966666666666,-0.9124843208119273,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,132.9,136.61,132.49,136.13,2855742.0,HON,185,0.37737069349896046,146.14906441939635,133.46893558060364,52.24265469136717,-63.35479217865138,16.26553364942503,138.22533333333334,132.45633333333333,-0.019053202122449875,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,43.94,45.12,43.75,44.82,30319425.0,INTC,185,-0.23905888529749575,46.2989251906853,43.375074809314704,45.77365499997582,-5.550206716882987,3.157843183899113,44.57266666666667,46.4405,-0.5926942899823189,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,299.21,307.8,297.16,307.52,1427161.0,INTU,185,-2.6552801192390802,342.8966087665235,281.6503912334764,52.060473419717205,-43.091187293234015,5.6875862931022265,312.2056666666667,301.6225,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,218.22,225.97,217.67,224.58,1807722.0,ISRG,185,-2.9769017561343674,256.7593561085913,210.56064389140874,50.79746632700271,-98.26401723236917,0.5751681233935766,233.03833333333333,224.67366666666666,0.8349103480577469,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,47.6,48.62,47.53,48.55,5450820.0,MDLZ,185,-0.19611662252771112,51.41995070436231,47.50804929563769,51.294210727545675,-119.97201818817796,26.23747187296599,49.51133333333333,48.14116666666667,0.0,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,247.48,253.78,244.71,252.86,19679988.0,META,185,-4.7651539727045815,302.8947768272282,233.32322317277186,49.21211836102017,-98.26048700777237,8.636602679188698,269.1273333333333,256.1201666666667,0.11232134886085987,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,194.34,199.58,193.38,198.42,32455522.0,MSFT,185,-2.339994162579586,220.35423787164353,181.82476212835644,50.614446780281604,-51.95246823559831,10.007832308787664,202.303,200.3988333333333,0.9028648342937231,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,47.44,48.49,46.8,48.29,44756490.0,NFLX,185,-0.6735921318590741,55.273204509631086,44.488795490368915,49.37681541677821,-69.19681225095749,8.102933271802048,49.870333333333335,49.80566666666667,-0.892425250262022,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
185,2020-09-25,12.41,12.84,12.21,12.83,611098000.0,NVDA,185,0.129722253998251,13.893090091217404,11.523909908782594,57.09808662576148,7.610763794509267,7.716652317691487,12.592,11.551566666666668,0.9159737508744001,-0.0747106647146728,-0.0105105540493301,0.01616742280790362,0.02324877909975198,0.02390371946848724
