,date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,sentiment
14,2020-01-23,285.1,286.36,283.92,285.88,1789950.0,COST,14,2.3271719517467204,288.4450682467451,260.25759841992146,86.36353533321292,145.3876646252853,78.24868546854903,274.3513333333333,274.3513333333333,0.0
14,2020-01-23,40.74,40.88,40.25,40.74,19845238.0,CSCO,14,0.16268355621105712,41.17270505253189,38.86196161413478,59.50518817437046,84.07053550365593,15.466532281205872,40.01733333333333,40.01733333333333,0.0
14,2020-01-23,85.16,85.98,84.75,85.69,8738586.0,CVX,14,-0.6191402339770065,92.73098936752584,84.5156772991408,11.882398480805634,-139.04024471847748,71.77484671270652,88.62333333333332,88.62333333333332,0.0
14,2020-01-23,56.52,57.1,55.87,56.71,10070015.0,GE,14,-0.23542931844885118,59.131787239460266,55.26954609387306,46.52308860838416,-59.13929161314011,23.200528575733497,57.20066666666666,57.20066666666666,0.0
14,2020-01-23,73.77,74.16,73.5,73.72,30881320.0,GOOG,14,0.634807014699021,75.12555591659549,66.82111075007117,90.16420390511605,114.49574368487723,93.89275940015165,70.97333333333333,70.97333333333333,0.0
14,2020-01-23,73.76,74.06,73.41,73.62,30972800.0,GOOGL,14,0.6137710141935742,74.99846897778151,66.93886435555181,88.27038091984278,114.2777936757764,95.07521888593953,70.96866666666666,70.96866666666666,0.0
14,2020-01-23,199.3,201.61,198.03,200.61,5062522.0,HD,14,1.5093836773778548,202.7540048772838,184.09932845604956,81.82678323862257,119.61150969317652,60.27556760720948,193.42666666666668,193.42666666666668,0.0
14,2020-01-23,124.38,124.99,123.3,124.79,10482387.0,JNJ,14,0.4480715845370753,126.08153069638104,120.07580263695232,66.1713491771308,79.5906432748534,4.543911847352314,123.07866666666668,123.07866666666668,0.0
14,2020-01-23,115.17,116.05,114.33,115.87,10564542.0,JPM,14,-0.10877183770303134,118.5591560146851,114.68217731864823,39.03817013453048,-121.9573803618996,29.245519014236994,116.62066666666666,116.62066666666666,0.0
14,2020-01-23,47.42,47.8,47.3,47.79,14593156.0,KO,14,0.3169339704215659,48.215555585695306,44.23644441430469,83.64685301882224,119.62637443459663,53.94587243643934,46.226,46.226,0.0
14,2020-01-23,131.2,131.66,129.93,131.17,3706101.0,LLY,14,0.949339087507127,134.9881331758504,120.3612001574829,80.06514639663874,71.00135402935807,47.53426784218069,127.67466666666665,127.67466666666665,0.0
14,2020-01-23,314.26,314.5,311.66,314.24,4957484.0,MA,14,2.7551701271998468,319.82064045421345,284.1100262124532,76.82700488724679,105.4139419719382,52.239088452420944,301.9653333333333,301.9653333333333,0.0
14,2020-01-23,219.05,219.78,217.58,218.07,12732152.0,META,14,0.9798249370596182,225.08569041889808,206.79030958110195,69.11233295984334,45.82127351664281,34.644146332714094,215.93800000000002,215.93800000000002,0.0
14,2020-01-23,157.42,158.0,156.55,157.93,23667201.0,MSFT,14,0.8868371158939681,160.12207793498527,148.07125539834806,67.00938590120853,94.26450338262632,52.097110129428735,154.09666666666666,154.09666666666666,0.0
14,2020-01-23,58.83,59.05,57.56,57.73,27301327.0,MU,14,0.39107980143182886,58.92335313329201,52.509980200041326,65.4212908730454,141.39391605698893,58.12161918746379,55.71666666666667,55.71666666666667,0.0
14,2020-01-23,32.6,34.99,32.5,34.96,190993390.0,NFLX,14,0.0956378979862933,34.83184829775175,32.30281836891491,62.288783751510664,96.12083762444178,17.13307123609013,33.56733333333333,33.56733333333333,0.0
14,2020-01-23,6.265,6.302,6.176,6.293,263113520.0,NVDA,14,0.035725903264458125,6.364097800749865,5.829502199250135,69.01483395767966,93.77667319375435,43.15487319054163,6.0968,6.0968,0.0
14,2020-01-23,49.98,50.52,49.86,50.5,7963864.0,ORCL,14,0.12919950316267403,51.148186842264984,48.98914649106835,66.24003343898062,36.23933692298328,26.23732489428039,50.068666666666665,50.068666666666665,0.0
14,2020-01-23,107.06,108.83,106.33,107.49,12299595.0,PG,14,0.36617193074610555,109.10377866907828,103.72155466425505,65.59957186110864,68.59893161262977,8.434594989989034,106.41266666666667,106.41266666666667,0.0
14,2020-01-23,37.62,38.8,37.04,38.15,299644830.0,TSLA,14,0.8774813371228447,39.3853303510641,27.633336315602563,81.43654154327147,127.50626566416031,67.75670091459946,33.50933333333333,33.50933333333333,0.0
14,2020-01-23,198.83,199.31,196.35,197.51,10481465.0,V,14,2.1685462701790925,201.72221937943283,175.2311139539005,84.37949404155643,113.92438553324345,70.14043523055797,188.47666666666666,188.47666666666666,0.0
14,2020-01-23,35.52,35.55,35.16,35.4,17787225.0,WMT,14,-0.06429642625288068,36.25201889311635,34.93464777355032,35.82909880749183,-53.065515714918114,45.398553293716915,35.593333333333334,35.593333333333334,0.0
14,2020-01-23,50.13,50.29,49.63,50.17,21898691.0,XOM,14,-0.3116072592146466,53.861336651672254,50.09199668166108,21.036361470901497,-198.30856428794615,90.57177470819694,51.97666666666667,51.97666666666667,0.0
15,2020-01-24,77.2,77.95,76.55,76.74,155822352.0,AAPL,15,0.5230882364832041,78.66699116642897,70.97675883357104,70.29025760420393,91.33133866601499,54.38510753846545,74.821875,74.821875,0.0
15,2020-01-24,66.96,67.0,64.87,65.48,14287874.0,ABBV,15,-0.3356902361461209,71.01732039896575,66.45892960103424,27.688406492219414,-315.4658822554567,63.44818976805989,68.738125,68.738125,0.0
15,2020-01-24,52.2803,52.81,49.47,50.35,82450070.0,AMD,15,0.399413336449598,51.97913003476323,46.776494965236765,57.35312047594127,88.70857441429797,12.880816909250248,49.3778125,49.3778125,0.0
15,2020-01-24,94.57,94.75,92.37,93.08,80445000.0,AMZN,15,-0.12132870987562683,95.6875159218995,92.7499840781005,41.01194227161338,-105.36746490503722,34.677450935837115,94.21875,94.21875,0.0
15,2020-01-24,28.38,28.47,27.54,27.82,59342290.0,AVGO,15,0.10986554925111136,27.89193559970753,25.45056440029247,57.03869118295527,178.05141736756224,43.04104678504903,26.67125,26.67125,0.0
15,2020-01-24,29.28,29.3,28.55,28.78,50639520.0,BAC,15,-0.13562686888585773,30.639780050269497,28.9502199497305,25.0882366889483,-214.37669500563737,51.57425385502572,29.794999999999998,29.794999999999998,0.0
15,2020-01-24,126.45,126.58,123.53,124.52,2740696.0,CAT,15,-0.589576431325753,133.13158207113153,125.20341792886845,26.380199706117324,-223.9432889939099,48.64286966435694,129.1675,129.1675,0.0
15,2020-01-24,286.92,287.16,282.43,283.72,2223321.0,COST,15,2.3790732969675332,289.33597630297487,260.5377736970251,78.62641087192151,114.57038535610417,62.94621748048323,274.936875,274.936875,0.0
15,2020-01-24,40.92,41.14,40.36,40.61,15909503.0,CSCO,15,0.1633313620775283,41.2092364635531,38.899513536446904,56.96010336038418,85.57104548710035,23.517997098763914,40.054375,40.054375,0.6038230434060097
15,2020-01-24,85.45,85.6,84.35,84.74,7749415.0,CVX,15,-0.7151274533302683,92.79854890910784,83.96270109089215,10.339663950527168,-144.3854772133774,73.63711505198025,88.380625,88.380625,0.0
15,2020-01-24,57.24,57.29,55.99,56.42,8136027.0,GE,15,-0.23127725284169287,59.057910589034655,55.24583941096534,45.06373228354194,-55.22323363675694,18.865294400436643,57.151875,57.151875,0.0
15,2020-01-24,74.07,74.16,72.66,72.74,38326840.0,GOOG,15,0.598567246140135,75.19128372881259,66.9762162711874,76.8284564952031,84.14290159705249,62.13763525015995,71.08375,71.08375,0.0
15,2020-01-24,74.03,74.09,72.56,72.7,32295980.0,GOOGL,15,0.5801117483783713,75.0651158402703,67.08863415972971,76.1036953071281,84.2349408506124,62.10364655660081,71.076875,71.076875,0.0
15,2020-01-24,201.3,202.14,197.96,199.19,5131431.0,HD,15,1.5239286492873134,203.2474929326018,184.32625706739822,74.94114049973665,99.87016511156992,61.84523496297004,193.786875,193.786875,0.0
15,2020-01-24,124.83,125.14,124.29,124.62,11137758.0,JNJ,15,0.44156314792509477,126.17666176198007,120.17333823801992,64.31005638358033,87.1376954927866,2.0597952124771677,123.175,123.175,0.0
15,2020-01-24,115.73,115.78,112.29,113.0,17661724.0,JPM,15,-0.3030810356019913,118.99908835595045,113.78966164404954,30.151942564020544,-239.1189105200626,45.42274006256623,116.394375,116.394375,0.0
15,2020-01-24,47.81,47.82,47.49,47.67,10100261.0,KO,15,0.33381434947617805,48.36947348191,44.263026518089994,80.37428563811999,109.39790791532866,54.357225692676245,46.31625,46.31625,0.0
15,2020-01-24,131.76,131.89,128.83,129.18,3489671.0,LLY,15,0.8212156320891779,134.87420658866012,120.66329341133988,67.16936903847835,49.72036065132553,28.425191982098298,127.76875,127.76875,0.0
15,2020-01-24,315.77,316.27,311.03,312.97,3959536.0,MA,15,2.8029323296276516,320.7592988549774,284.5469511450226,73.89854691874227,95.5446661432529,56.054263763337154,302.653125,302.653125,0.0
15,2020-01-24,219.1,220.07,214.44,216.27,13173958.0,META,15,0.7671617346212543,224.79781744704061,207.1196825529594,62.58021096899216,20.32460429084857,3.226974339857067,215.95875,215.95875,0.11232134886085987
15,2020-01-24,158.67,158.69,155.78,156.33,28107439.0,MSFT,15,0.8228320687132964,160.16348825515166,148.30901174484836,60.24639201872997,72.86576651962626,37.25964897985104,154.23625,154.23625,0.0
15,2020-01-24,58.51,58.53,55.82,56.32,29896593.0,MU,15,0.3399145170877489,58.86698135695126,52.64176864304875,57.06907175531223,67.74067159879192,24.48423831102954,55.754375,55.754375,0.0
15,2020-01-24,34.85,35.99,34.59,35.32,185007550.0,NFLX,15,0.180207902221305,35.1803238130074,32.17342618699261,64.12551623334957,227.13517747160836,33.917637758894074,33.676875,33.676875,0.0
15,2020-01-24,6.409,6.458,6.18,6.234,394422080.0,NVDA,15,0.035913497281153006,6.372565693450702,5.838184306549299,63.63148282694674,103.9956022336024,57.79285725618616,6.105375,6.105375,0.0
15,2020-01-24,50.58,50.7,49.49,49.67,7138366.0,ORCL,15,0.07486207282602919,51.10554407922002,48.98195592077999,50.18771851939761,-9.943096735548702,3.682103398290921,50.04375,50.04375,0.0
15,2020-01-24,107.68,109.03,107.3,107.62,11117736.0,PG,15,0.355983341695449,109.157149478469,103.819100521531,66.4722139687257,86.77364454169698,3.842112596359531,106.488125,106.488125,0.0
15,2020-01-24,38.04,38.26,36.95,37.65,219254595.0,TSLA,15,0.9311664599404139,39.8106243449179,27.725625655082098,78.11368803666984,106.21199774337107,66.37884304334956,33.768125,33.768125,0.0
15,2020-01-24,198.37,198.92,195.3,196.06,9178113.0,V,15,2.1461474417480133,202.2969762491867,175.6042737508133,77.95566875945615,91.86649408338833,59.63740902088188,188.950625,188.950625,0.0
15,2020-01-24,35.46,35.47,34.89,34.96,14634189.0,WMT,15,-0.0873911529333995,36.26453829478263,34.84296170521737,29.98576369114086,-108.94308943089379,55.021854939241486,35.55375,35.55375,0.0
15,2020-01-24,50.0,50.1,49.63,49.84,20607399.0,XOM,15,-0.372337710464528,53.95417173878466,49.73207826121534,19.56405655462106,-169.42372361517394,90.57177470819693,51.843125,51.843125,0.6038230434060097
16,2020-01-27,74.75,75.16,73.5,74.48,174577440.0,AAPL,16,0.3809929118314699,78.52847394658065,71.07505546518408,54.67126809299401,-13.964059545533924,5.124024191705795,74.80176470588236,74.80176470588236,0.0
16,2020-01-27,66.66,67.35,65.84,65.86,14761445.0,ABBV,16,-0.44437764086411846,71.18017262856475,65.9574744302588,31.010404973749672,-194.9619441715553,54.26177390918935,68.56882352941177,68.56882352941177,0.0
16,2020-01-27,48.45,49.79,47.9,49.26,51463916.0,AMD,16,0.30449293369133557,51.89024545523041,46.85151925065193,49.868437400106025,-22.6753856400503,12.280142370853628,49.37088235294117,49.37088235294117,0.0
16,2020-01-27,91.0,92.05,90.77,91.42,78877020.0,AMZN,16,-0.2667661216789128,96.020205880373,92.08802941374466,34.2459724391088,-269.6817539736228,50.89505056887836,94.05411764705883,94.05411764705883,0.0
16,2020-01-27,27.17,27.47,26.5,26.53,43492940.0,AVGO,16,0.08047383551675935,27.846849211452238,25.479033141488934,43.01996456703724,21.378774834995834,6.28318162947934,26.662941176470586,26.662941176470586,0.0
16,2020-01-27,27.95,28.43,27.86,28.19,65461182.0,BAC,16,-0.20564137865908094,30.829824051858473,28.57135241872976,20.86053470287517,-263.6057854019506,62.36902347419283,29.700588235294116,29.700588235294116,0.0
16,2020-01-27,121.32,122.24,120.25,120.4,3185427.0,CAT,16,-1.0040201207230552,134.3805221422472,122.92300726951751,20.33647620828131,-280.52431633221516,61.36305195936585,128.65176470588236,128.65176470588236,0.0
16,2020-01-27,279.73,284.87,279.28,282.75,2488752.0,COST,16,2.3291031865671243,289.84428173936897,260.9486594371016,75.4848171643568,81.58075145403478,36.46977651968628,275.3964705882353,275.3964705882353,0.0
16,2020-01-27,39.81,39.96,39.3,39.47,24683018.0,CSCO,16,0.09125008668961954,41.173559708034226,38.86644029196578,41.03752637381128,-56.016497937757585,12.713690295806046,40.02,40.02,0.0
16,2020-01-27,83.53,83.97,83.32,83.63,10014199.0,CVX,16,-0.8481482674078791,92.96002346526168,83.2423294759148,8.93714560253251,-165.27331999144073,77.68906957023886,88.10117647058824,88.10117647058824,0.0
16,2020-01-27,55.17,55.83,54.83,55.12,6360442.0,GE,16,-0.30569050908738404,59.12455906643953,54.94014681591341,39.340961093867016,-162.27272727272742,34.01809547137054,57.03235294117647,57.03235294117647,0.0
16,2020-01-27,70.96,71.31,70.48,71.11,38051820.0,GOOG,16,0.46262938090218597,75.06241693223964,67.10817130305449,61.242859157106025,-1.42739215547465,11.484396893319628,71.08529411764707,71.08529411764707,0.0
16,2020-01-27,70.99,71.24,70.39,71.0,37932340.0,GOOGL,16,0.4420389888271359,74.93413057208535,67.2105753102676,60.233573339649574,-4.806242150030603,10.934458396269688,71.07235294117648,71.07235294117648,0.0
16,2020-01-27,195.93,199.6,195.93,198.5,4040247.0,HD,16,1.473409046725493,203.50530681692385,184.6229284771938,71.8998292445874,66.4989987256509,39.30758838765772,194.06411764705882,194.06411764705882,0.0
16,2020-01-27,123.94,125.57,123.51,124.98,8913958.0,JNJ,16,0.4533982335005362,126.3165420363228,120.2458109048537,66.38162022268821,80.34354959369092,13.486573231359976,123.28117647058825,123.28117647058825,0.0
16,2020-01-27,110.55,112.82,110.08,112.05,14046802.0,JPM,16,-0.5062979987951763,119.42536336906791,112.85228368975562,27.97166743790136,-296.1176730407498,56.848220734935914,116.13882352941177,116.13882352941177,0.0
16,2020-01-27,47.28,47.81,47.21,47.5,16378898.0,KO,16,0.33202500894064,48.455170380543045,44.3165943253393,76.01581733068085,89.1526567731511,36.15695150380114,46.385882352941174,46.385882352941174,0.0
16,2020-01-27,127.57,129.21,127.57,128.47,3552328.0,LLY,16,0.6693743859886467,134.6982327196459,120.92176728035412,63.40038376695381,17.443478999702453,10.845669799050198,127.81,127.81,0.0
16,2020-01-27,304.68,308.8,302.17,305.33,4781099.0,MA,16,2.3317755310346797,320.38983661312335,285.2313398574649,59.7298631663519,25.726547073941912,9.325256975205175,302.8105882352941,302.8105882352941,0.0
